      32,   0.806751,  -0.155466,   0.000061
      47,   0.807239,  -0.157053,   0.000061
      63,   0.803333,  -0.159006,   0.000061
      79,   0.803821,  -0.161570,   0.000061
      94,   0.805774,  -0.160593,   0.000061
     110,   0.802478,  -0.161326,   0.000061
     126,   0.798205,  -0.161814,   0.000061
     141,   0.795764,  -0.163523,   0.000061
     157,   0.793444,  -0.165721,   0.000061
     172,   0.791735,  -0.169139,   0.000061
     188,   0.791369,  -0.169383,   0.000061
     204,   0.790637,  -0.170237,   0.000061
     219,   0.791369,  -0.171336,   0.000061
     235,   0.790393,  -0.172069,   0.000061
     251,   0.790270,  -0.170115,   0.000061
     266,   0.789294,  -0.169993,   0.000061
     282,   0.789782,  -0.170970,   0.000061
     297,   0.791613,  -0.168040,   0.000061
     313,   0.793689,  -0.169139,   0.000061
     329,   0.794177,  -0.167796,   0.000061
     344,   0.795398,  -0.165232,   0.000061
     360,   0.795886,  -0.165599,   0.000061
     375,   0.798328,  -0.157053,   0.000061
     391,   0.801257,  -0.152414,   0.000061
     407,   0.796374,  -0.155344,   0.000061
     422,   0.795153,  -0.157663,   0.000061
     438,   0.788928,  -0.164866,   0.000061
     454,   0.786852,  -0.167674,   0.000061
     469,   0.788928,  -0.162180,   0.000061
     485,   0.806507,  -0.160349,   0.000061
     500,   0.812244,  -0.158884,   0.000061
     516,   0.816273,  -0.154245,   0.000061
     532,   0.822377,  -0.167918,   0.000061
     547,   0.830800,  -0.190258,   0.000061
     563,   0.815785,  -0.203565,   0.000061
     579,   0.785021,  -0.230666,   0.000061
     594,   0.801257,  -0.191479,   0.000061
     610,   0.797839,  -0.185985,   0.000061
     625,   0.755234,  -0.147043,   0.000061
     641,   0.767930,  -0.176097,   0.000061
     656,   0.756211,  -0.177074,   0.000061
     672,   0.741683,  -0.160837,   0.000061
     688,   0.758774,  -0.186474,   0.000061
     703,   0.781359,  -0.192944,   0.000061
     719,   0.773424,  -0.156199,   0.000061
     735,   0.785631,  -0.140206,   0.000061
     750,   0.802966,  -0.140328,   0.000061
     766,   0.842031,  -0.210889,   0.000061
