      30,  -0.002380,   0.989990,   0.182445
      46,   0.000183,   0.975584,   0.179271
      62,  -0.004090,   0.974974,   0.180370
      77,  -0.006165,   0.988525,   0.185009
      93,  -0.009461,   0.999023,   0.186840
     108,  -0.009949,   0.992919,   0.180370
     124,  -0.011658,   0.986938,   0.173778
     140,  -0.010926,   0.981933,   0.171336
     155,  -0.010193,   0.984130,   0.167674
     171,  -0.008118,   0.990112,   0.170237
     187,  -0.005066,   0.996704,   0.171947
     202,  -0.006653,   0.990600,   0.174754
     218,  -0.001892,   0.983764,   0.176585
     234,  -0.004700,   0.980956,   0.179882
     249,  -0.002503,   0.985106,   0.182934
     265,  -0.005066,   0.990112,   0.184520
     280,  -0.006531,   0.991699,   0.185985
     296,  -0.010193,   0.988158,   0.186230
     311,  -0.012147,   0.981200,   0.178417
     327,  -0.011048,   0.980956,   0.173656
     343,  -0.010193,   0.990112,   0.169261
     358,  -0.010193,   0.993652,   0.170726
     374,  -0.002136,   0.984496,   0.170970
     390,  -0.009095,   0.985229,   0.182567
     405,  -0.010926,   0.990966,   0.179393
     421,  -0.004822,   0.986694,   0.170115
     437,  -0.004334,   0.988158,   0.173289
     452,  -0.010193,   0.988158,   0.181713
     468,  -0.004944,   0.986938,   0.181102
     483,  -0.006409,   0.986205,   0.174754
     499,  -0.010193,   0.986571,   0.170237
     515,  -0.008118,   0.988403,   0.179027
     530,  -0.002503,   0.988281,   0.177196
     546,  -0.009095,   0.985473,   0.177806
     562,  -0.006165,   0.987304,   0.180004
     577,  -0.004212,   0.987304,   0.176463
     593,  -0.007508,   0.988036,   0.172679
     608,  -0.005432,   0.985595,   0.178783
     624,  -0.005677,   0.990112,   0.182079
     640,  -0.006409,   0.988281,   0.173289
     655,  -0.009095,   0.986205,   0.173167
     671,  -0.005555,   0.987304,   0.180858
     687,  -0.007630,   0.987548,   0.177806
     702,  -0.006897,   0.990234,   0.173289
     718,  -0.005799,   0.987792,   0.180126
     733,  -0.007142,   0.988525,   0.177684
     749,  -0.006653,   0.987914,   0.176341
     764,  -0.006287,   0.988158,   0.177806
     780,  -0.008118,   0.986816,   0.175975
     796,  -0.007752,   0.987060,   0.173167
     812,  -0.006409,   0.987304,   0.175365
     827,  -0.008240,   0.987548,   0.180492
     842,  -0.006531,   0.989257,   0.176708
     857,  -0.006653,   0.986205,   0.172313
     873,  -0.006653,   0.987304,   0.175853
     889,  -0.007019,   0.989257,   0.177440
     905,  -0.005555,   0.987914,   0.177928
     921,  -0.006531,   0.987182,   0.173778
     936,  -0.007630,   0.988647,   0.176708
     951,  -0.006653,   0.988158,   0.176463
     967,  -0.005432,   0.989501,   0.176463
     983,  -0.006409,   0.990478,   0.177806
     998,  -0.007508,   0.988158,   0.177562
    1014,  -0.005188,   0.987426,   0.174754
    1029,  -0.005555,   0.986694,   0.180004
    1045,  -0.007508,   0.988647,   0.179515
    1060,  -0.007996,   0.988647,   0.174754
    1076,  -0.004944,   0.988036,   0.173289
    1091,  -0.007874,   0.988647,   0.175853
    1106,  -0.006531,   0.986571,   0.178539
    1122,  -0.005188,   0.987548,   0.175487
    1138,  -0.007142,   0.989501,   0.175487
    1154,  -0.008118,   0.990478,   0.177440
    1169,  -0.008606,   0.987304,   0.175731
    1184,  -0.007752,   0.986816,   0.176830
    1200,  -0.005555,   0.988769,   0.178417
    1216,  -0.005555,   0.989013,   0.176952
    1231,  -0.008729,   0.987182,   0.175243
    1247,  -0.007142,   0.989868,   0.180004
    1262,  -0.006165,   0.987914,   0.177806
    1278,  -0.006043,   0.987182,   0.176097
    1294,  -0.006165,   0.989501,   0.179393
    1310,  -0.006165,   0.989257,   0.178783
    1326,  -0.007264,   0.985839,   0.176097
    1342,  -0.007386,   0.988891,   0.177196
    1357,  -0.009827,   0.988525,   0.176341
    1373,  -0.006409,   0.990478,   0.176097
    1388,  -0.006409,   0.986571,   0.175487
    1404,  -0.007752,   0.987304,   0.175731
    1419,  -0.005188,   0.988036,   0.177196
    1435,  -0.005921,   0.988525,   0.175365
    1451,  -0.006287,   0.989501,   0.176219
    1466,  -0.006043,   0.987914,   0.177318
    1482,  -0.006287,   0.988403,   0.177806
    1497,  -0.007386,   0.987792,   0.176830
    1513,  -0.007752,   0.988158,   0.175853
    1529,  -0.006653,   0.986694,   0.180614
    1545,  -0.005188,   0.988281,   0.175975
    1561,  -0.005310,   0.987548,   0.177440
    1577,  -0.006287,   0.987792,   0.178783
    1593,  -0.006531,   0.988647,   0.176708
    1609,  -0.004700,   0.986938,   0.177440
    1625,  -0.007752,   0.988281,   0.178417
    1641,  -0.062199,   0.978636,   0.143625
    1657,  -0.049380,   1.017579,   0.106757
    1673,  -0.059513,   1.006470,   0.112861
    1689,  -0.064396,   1.006348,   0.079778
    1705,  -0.035586,   1.058353,   0.109199
    1720,   0.015321,   0.970945,   0.302570
    1736,   0.065373,   0.969236,   0.310261
    1752,   0.102851,   0.957395,   0.274492
    1768,   0.010926,   0.991210,   0.131050
    1784,  -0.009095,   0.989868,   0.179515
    1800,  -0.007752,   0.987548,   0.174144
    1823,  -0.007142,   0.982055,   0.178295
    1838,  -0.008606,   0.983520,   0.175487
    1854,  -0.007508,   0.987670,   0.176708
    1870,  -0.008973,   0.990722,   0.177440
    1885,  -0.007996,   0.986938,   0.178417
    1901,   0.034121,   0.980834,   0.213331
    1917,   0.045718,   0.981200,   0.286578
    1932,  -0.040469,   0.992187,   0.094549
    1948,  -0.040835,   0.980834,   0.171702
    1963,  -0.053775,   0.990600,   0.038149
    1979,  -0.031801,   0.968382,   0.178539
    1995,   0.031313,   1.000610,   0.174266
    2010,   0.073430,   0.985961,   0.185985
    2026,   0.037417,   0.979979,   0.233474
    2041,   0.037417,   0.979979,   0.233474
    2057,   0.037417,   0.979979,   0.233474
    2073,   0.037417,   0.979979,   0.233474
    2088,   0.037417,   0.979979,   0.233474
    2104,   0.037417,   0.979979,   0.233474
    2120,   0.037417,   0.979979,   0.233474
    2135,   0.037417,   0.979979,   0.233474
    2152,   0.037417,   0.979979,   0.233474
    2168,   0.037417,   0.979979,   0.233474
    2184,   0.037417,   0.979979,   0.233474
    2199,   0.037417,   0.979979,   0.233474
    2215,   0.037417,   0.979979,   0.233474
    2241,   0.037417,   0.979979,   0.233474
    2256,   0.037417,   0.979979,   0.233474
    2272,   0.037417,   0.979979,   0.233474
    2288,   0.037417,   0.979979,   0.233474
    2303,   0.037417,   0.979979,   0.233474
    2324,   0.037417,   0.979979,   0.233474
    2339,   0.037417,   0.979979,   0.233474
    2355,   0.037417,   0.979979,   0.233474
    2371,   0.037417,   0.979979,   0.233474
    2386,   0.037417,   0.979979,   0.233474
    2402,   0.037417,   0.979979,   0.233474
    2418,   0.037417,   0.979979,   0.233474
    2433,   0.037417,   0.979979,   0.233474
    2449,   0.037417,   0.979979,   0.233474
    2464,   0.037417,   0.979979,   0.233474
    2480,   0.037417,   0.979979,   0.233474
    2496,   0.037417,   0.979979,   0.233474
    2511,   0.037417,   0.979979,   0.233474
    2527,   0.037417,   0.979979,   0.233474
    2543,   0.037417,   0.979979,   0.233474
    2558,   0.037417,   0.979979,   0.233474
    2574,   0.037417,   0.979979,   0.233474
    2590,   0.037417,   0.979979,   0.233474
    2605,   0.037417,   0.979979,   0.233474
    2621,   0.037417,   0.979979,   0.233474
    2636,   0.037417,   0.979979,   0.233474
    2652,   0.037417,   0.979979,   0.233474
    2668,   0.037417,   0.979979,   0.233474
    2683,   0.037417,   0.979979,   0.233474
    2699,   0.037417,   0.979979,   0.233474
    2715,   0.037417,   0.979979,   0.233474
    2730,   0.037417,   0.979979,   0.233474
    2746,   0.037417,   0.979979,   0.233474
    2761,   0.037417,   0.979979,   0.233474
    2777,   0.037417,   0.979979,   0.233474
    2793,   0.037417,   0.979979,   0.233474
    2808,   0.037417,   0.979979,   0.233474
    2824,   0.037417,   0.979979,   0.233474
    2840,   0.037417,   0.979979,   0.233474
    2855,   0.037417,   0.979979,   0.233474
    2871,   0.037417,   0.979979,   0.233474
    2886,   0.037417,   0.979979,   0.233474
    2902,   0.037417,   0.979979,   0.233474
    2918,   0.037417,   0.979979,   0.233474
    2934,   0.037417,   0.979979,   0.233474
    2950,   0.037417,   0.979979,   0.233474
    2966,   0.037417,   0.979979,   0.233474
    2982,   0.037417,   0.979979,   0.233474
    2997,   0.037417,   0.979979,   0.233474
    3013,   0.037417,   0.979979,   0.233474
    3029,   0.037417,   0.979979,   0.233474
    3044,   0.037417,   0.979979,   0.233474
    3060,   0.037417,   0.979979,   0.233474
    3075,   0.037417,   0.979979,   0.233474
    3091,   0.037417,   0.979979,   0.233474
    3106,   0.037417,   0.979979,   0.233474
    3122,   0.037417,   0.979979,   0.233474
    3137,   0.037417,   0.979979,   0.233474
    3153,   0.037417,   0.979979,   0.233474
    3168,   0.037417,   0.979979,   0.233474
    3183,   0.037417,   0.979979,   0.233474
    3198,   0.037417,   0.979979,   0.233474
    3214,   0.037417,   0.979979,   0.233474
    3229,   0.037417,   0.979979,   0.233474
    3244,   0.037417,   0.979979,   0.233474
    3260,   0.037417,   0.979979,   0.233474
    3276,   0.037417,   0.979979,   0.233474
    3292,   0.037417,   0.979979,   0.233474
    3307,   0.037417,   0.979979,   0.233474
    3322,   0.037417,   0.979979,   0.233474
    3337,   0.037417,   0.979979,   0.233474
    3353,   0.037417,   0.979979,   0.233474
    3368,   0.037417,   0.979979,   0.233474
    3384,   0.037417,   0.979979,   0.233474
    3400,   0.037417,   0.979979,   0.233474
    3416,   0.037417,   0.979979,   0.233474
    3432,   0.037417,   0.979979,   0.233474
    3447,   0.037417,   0.979979,   0.233474
    3462,   0.037417,   0.979979,   0.233474
    3478,   0.037417,   0.979979,   0.233474
    3494,   0.037417,   0.979979,   0.233474
    3510,   0.037417,   0.979979,   0.233474
    3526,   0.037417,   0.979979,   0.233474
    3541,   0.037417,   0.979979,   0.233474
    3557,   0.037417,   0.979979,   0.233474
    3573,   0.037417,   0.979979,   0.233474
    3588,   0.037417,   0.979979,   0.233474
    3604,   0.037417,   0.979979,   0.233474
    3619,   0.037417,   0.979979,   0.233474
    3635,   0.037417,   0.979979,   0.233474
    3651,   0.037417,   0.979979,   0.233474
    3666,   0.037417,   0.979979,   0.233474
    3682,   0.037417,   0.979979,   0.233474
    3698,   0.037417,   0.979979,   0.233474
    3714,   0.037417,   0.979979,   0.233474
    3730,   0.037417,   0.979979,   0.233474
    3746,   0.037417,   0.979979,   0.233474
    3762,   0.037417,   0.979979,   0.233474
    3778,   0.037417,   0.979979,   0.233474
    3794,   0.037417,   0.979979,   0.233474
    3809,   0.037417,   0.979979,   0.233474
    3825,   0.037417,   0.979979,   0.233474
    3840,   0.037417,   0.979979,   0.233474
    3856,   0.037417,   0.979979,   0.233474
    3871,   0.037417,   0.979979,   0.233474
    3886,   0.037417,   0.979979,   0.233474
    3902,   0.037417,   0.979979,   0.233474
    3917,   0.037417,   0.979979,   0.233474
    3933,   0.037417,   0.979979,   0.233474
    3948,   0.037417,   0.979979,   0.233474
    3964,   0.037417,   0.979979,   0.233474
    3980,   0.037417,   0.979979,   0.233474
    3996,   0.037417,   0.979979,   0.233474
    4011,   0.037417,   0.979979,   0.233474
    4027,   0.037417,   0.979979,   0.233474
    4042,   0.037417,   0.979979,   0.233474
    4058,   0.037417,   0.979979,   0.233474
    4074,   0.037417,   0.979979,   0.233474
    4090,   0.037417,   0.979979,   0.233474
    4105,   0.037417,   0.979979,   0.233474
    4121,   0.037417,   0.979979,   0.233474
    4137,   0.037417,   0.979979,   0.233474
    4153,   0.037417,   0.979979,   0.233474
    4168,   0.037417,   0.979979,   0.233474
    4184,   0.037417,   0.979979,   0.233474
    4199,   0.037417,   0.979979,   0.233474
    4215,   0.037417,   0.979979,   0.233474
    4230,   0.037417,   0.979979,   0.233474
    4246,   0.037417,   0.979979,   0.233474
    4262,   0.037417,   0.979979,   0.233474
    4278,   0.037417,   0.979979,   0.233474
    4294,   0.037417,   0.979979,   0.233474
    4310,   0.037417,   0.979979,   0.233474
    4325,   0.037417,   0.979979,   0.233474
    4340,   0.037417,   0.979979,   0.233474
    4355,   0.037417,   0.979979,   0.233474
    4371,   0.037417,   0.979979,   0.233474
    4386,   0.037417,   0.979979,   0.233474
    4402,   0.037417,   0.979979,   0.233474
    4417,   0.037417,   0.979979,   0.233474
    4433,   0.037417,   0.979979,   0.233474
    4448,   0.037417,   0.979979,   0.233474
    4464,   0.037417,   0.979979,   0.233474
    4479,   0.037417,   0.979979,   0.233474
    4494,   0.037417,   0.979979,   0.233474
    4510,   0.037417,   0.979979,   0.233474
    4526,   0.037417,   0.979979,   0.233474
    4542,   0.037417,   0.979979,   0.233474
    4557,   0.037417,   0.979979,   0.233474
    4573,   0.037417,   0.979979,   0.233474
    4588,   0.037417,   0.979979,   0.233474
    4604,   0.037417,   0.979979,   0.233474
    4619,   0.037417,   0.979979,   0.233474
    4634,   0.037417,   0.979979,   0.233474
    4650,   0.037417,   0.979979,   0.233474
    4665,   0.037417,   0.979979,   0.233474
    4681,   0.037417,   0.979979,   0.233474
    4697,   0.037417,   0.979979,   0.233474
    4713,   0.037417,   0.979979,   0.233474
    4729,   0.037417,   0.979979,   0.233474
    4745,   0.037417,   0.979979,   0.233474
    4761,   0.037417,   0.979979,   0.233474
    4777,   0.037417,   0.979979,   0.233474
    4793,   0.037417,   0.979979,   0.233474
    4822,   0.037417,   0.979979,   0.233474
    4838,   0.037417,   0.979979,   0.233474
    4854,   0.037417,   0.979979,   0.233474
    4869,   0.037417,   0.979979,   0.233474
    4885,   0.037417,   0.979979,   0.233474
    4900,   0.037417,   0.979979,   0.233474
    4916,   0.037417,   0.979979,   0.233474
    4932,   0.037417,   0.979979,   0.233474
    4947,   0.037417,   0.979979,   0.233474
    4963,   0.037417,   0.979979,   0.233474
    4979,   0.037417,   0.979979,   0.233474
    4994,   0.037417,   0.979979,   0.233474
    5010,   0.037417,   0.979979,   0.233474
    5025,   0.037417,   0.979979,   0.233474
    5041,   0.037417,   0.979979,   0.233474
    5057,   0.037417,   0.979979,   0.233474
    5072,   0.037417,   0.979979,   0.233474
    5088,   0.037417,   0.979979,   0.233474
    5103,   0.037417,   0.979979,   0.233474
    5119,   0.037417,   0.979979,   0.233474
    5135,   0.037417,   0.979979,   0.233474
    5150,   0.037417,   0.979979,   0.233474
    5166,   0.037417,   0.979979,   0.233474
    5182,   0.037417,   0.979979,   0.233474
    5197,   0.037417,   0.979979,   0.233474
    5213,   0.037417,   0.979979,   0.233474
    5228,   0.037417,   0.979979,   0.233474
    5244,   0.037417,   0.979979,   0.233474
    5260,   0.037417,   0.979979,   0.233474
    5275,   0.037417,   0.979979,   0.233474
    5291,   0.037417,   0.979979,   0.233474
    5307,   0.037417,   0.979979,   0.233474
    5322,   0.037417,   0.979979,   0.233474
    5338,   0.037417,   0.979979,   0.233474
    5353,   0.037417,   0.979979,   0.233474
    5369,   0.037417,   0.979979,   0.233474
    5385,   0.037417,   0.979979,   0.233474
    5400,   0.037417,   0.979979,   0.233474
    5416,   0.037417,   0.979979,   0.233474
    5432,   0.037417,   0.979979,   0.233474
    5447,   0.037417,   0.979979,   0.233474
    5463,   0.037417,   0.979979,   0.233474
    5478,   0.037417,   0.979979,   0.233474
    5494,   0.037417,   0.979979,   0.233474
    5510,   0.037417,   0.979979,   0.233474
    5525,   0.037417,   0.979979,   0.233474
    5541,   0.037417,   0.979979,   0.233474
    5557,   0.037417,   0.979979,   0.233474
    5572,   0.037417,   0.979979,   0.233474
    5588,   0.037417,   0.979979,   0.233474
    5603,   0.037417,   0.979979,   0.233474
    5619,   0.037417,   0.979979,   0.233474
    5635,   0.037417,   0.979979,   0.233474
    5650,   0.037417,   0.979979,   0.233474
    5666,   0.037417,   0.979979,   0.233474
    5682,   0.037417,   0.979979,   0.233474
    5697,   0.037417,   0.979979,   0.233474
    5713,   0.037417,   0.979979,   0.233474
    5728,   0.037417,   0.979979,   0.233474
    5744,   0.037417,   0.979979,   0.233474
    5760,   0.037417,   0.979979,   0.233474
    5775,   0.037417,   0.979979,   0.233474
    5791,   0.037417,   0.979979,   0.233474
    5807,   0.037417,   0.979979,   0.233474
    5822,   0.037417,   0.979979,   0.233474
    5838,   0.037417,   0.979979,   0.233474
    5854,   0.037417,   0.979979,   0.233474
    5870,   0.037417,   0.979979,   0.233474
    5885,   0.037417,   0.979979,   0.233474
    5901,   0.037417,   0.979979,   0.233474
    5916,   0.037417,   0.979979,   0.233474
    5932,   0.037417,   0.979979,   0.233474
    5948,   0.037417,   0.979979,   0.233474
    5964,   0.037417,   0.979979,   0.233474
    5980,   0.037417,   0.979979,   0.233474
    5996,   0.037417,   0.979979,   0.233474
    6012,   0.037417,   0.979979,   0.233474
    6028,   0.037417,   0.979979,   0.233474
    6044,   0.037417,   0.979979,   0.233474
    6060,   0.037417,   0.979979,   0.233474
    6076,   0.037417,   0.979979,   0.233474
    6092,   0.037417,   0.979979,   0.233474
    6108,   0.037417,   0.979979,   0.233474
    6124,   0.037417,   0.979979,   0.233474
    6140,   0.037417,   0.979979,   0.233474
    6156,   0.037417,   0.979979,   0.233474
    6172,   0.037417,   0.979979,   0.233474
    6188,   0.037417,   0.979979,   0.233474
    6204,   0.037417,   0.979979,   0.233474
    6220,   0.037417,   0.979979,   0.233474
    6236,   0.037417,   0.979979,   0.233474
    6252,   0.037417,   0.979979,   0.233474
    6268,   0.037417,   0.979979,   0.233474
    6284,   0.037417,   0.979979,   0.233474
    6300,   0.037417,   0.979979,   0.233474
    6316,   0.037417,   0.979979,   0.233474
    6331,   0.037417,   0.979979,   0.233474
    6346,   0.037417,   0.979979,   0.233474
    6362,   0.037417,   0.979979,   0.233474
    6378,   0.037417,   0.979979,   0.233474
    6393,   0.037417,   0.979979,   0.233474
    6409,   0.037417,   0.979979,   0.233474
    6424,   0.037417,   0.979979,   0.233474
    6440,   0.037417,   0.979979,   0.233474
    6455,   0.037417,   0.979979,   0.233474
    6471,   0.037417,   0.979979,   0.233474
    6486,   0.037417,   0.979979,   0.233474
    6502,   0.037417,   0.979979,   0.233474
    6517,   0.037417,   0.979979,   0.233474
    6533,   0.037417,   0.979979,   0.233474
    6549,   0.037417,   0.979979,   0.233474
    6565,   0.037417,   0.979979,   0.233474
    6581,   0.037417,   0.979979,   0.233474
    6597,   0.037417,   0.979979,   0.233474
    6613,   0.037417,   0.979979,   0.233474
    6628,   0.037417,   0.979979,   0.233474
    6644,   0.037417,   0.979979,   0.233474
    6659,   0.037417,   0.979979,   0.233474
    6675,   0.037417,   0.979979,   0.233474
    6690,   0.037417,   0.979979,   0.233474
    6705,   0.037417,   0.979979,   0.233474
    6721,   0.037417,   0.979979,   0.233474
