      33,   0.086980,  -0.947507,   0.230178
      49,   0.079045,  -0.940914,   0.232131
      63,   0.072453,  -0.934933,   0.221022
      79,   0.075505,  -0.942623,   0.206861
      94,   0.075505,  -0.948727,   0.203931
     110,   0.078923,  -0.955442,   0.205030
     126,   0.076482,  -0.966184,   0.201733
     142,   0.075627,  -0.969236,   0.201611
     157,   0.073063,  -0.967039,   0.207227
     172,   0.078191,  -0.968016,   0.206983
     187,   0.080999,  -0.971800,   0.203809
     203,   0.076115,  -0.964231,   0.208448
     218,   0.071355,  -0.959470,   0.212598
     234,   0.071355,  -0.959348,   0.214796
     250,   0.070622,  -0.958494,   0.215284
     265,   0.075505,  -0.960081,   0.216017
     281,   0.077947,  -0.963865,   0.219679
     295,   0.079290,  -0.960325,   0.221632
     311,   0.080022,  -0.961912,   0.219191
     326,   0.080999,  -0.959958,   0.213331
     342,   0.081731,  -0.956296,   0.209180
     358,   0.083928,  -0.954831,   0.206128
     374,   0.087103,  -0.953366,   0.200024
     389,   0.086248,  -0.954953,   0.212843
     404,   0.077458,  -0.961057,   0.213941
     419,   0.072697,  -0.975707,   0.212476
     435,   0.073186,  -0.977049,   0.212232
     451,   0.075627,  -0.968382,   0.214918
     467,   0.076970,  -0.955686,   0.210279
     482,   0.079534,  -0.946408,   0.209180
     497,   0.078435,  -0.950681,   0.208326
     513,   0.074528,  -0.958738,   0.208936
     529,   0.070378,  -0.963865,   0.212843
     545,   0.073186,  -0.964597,   0.215528
     560,   0.075627,  -0.969847,   0.205884
     575,   0.080510,  -0.964597,   0.201978
     591,   0.087225,  -0.951535,   0.206617
     606,   0.085638,  -0.948361,   0.208814
     622,   0.082341,  -0.955808,   0.206128
     638,   0.076604,  -0.964842,   0.208936
     653,   0.074406,  -0.977660,   0.216993
     668,   0.077580,  -0.979613,   0.215040
     683,   0.077703,  -0.970091,   0.210767
     699,   0.079290,  -0.952146,   0.205762
     714,   0.081243,  -0.942623,   0.209302
     730,   0.082219,  -0.948239,   0.206739
     746,   0.079778,  -0.953488,   0.206739
     761,   0.073796,  -0.960447,   0.213819
