You entered a buffer length of 20
0.073674, 0.980590, 0.227492
0.075383, 0.976195, 0.225294
0.072575, 0.972899, 0.219801
0.075871, 0.974974, 0.222853
0.074773, 0.971922, 0.223952
0.073796, 0.972533, 0.219557
0.073430, 0.971068, 0.221754
0.075749, 0.975096, 0.225905
0.076604, 0.977904, 0.226882
0.070622, 0.979735, 0.226271
0.071965, 0.975951, 0.225783
0.070500, 0.975951, 0.222731
0.075139, 0.975340, 0.226393
0.077214, 0.975462, 0.225661
0.075017, 0.973997, 0.225417
0.072209, 0.970213, 0.222365
0.074528, 0.971190, 0.223341
0.076115, 0.972899, 0.223097
0.077092, 0.978270, 0.228346
0.072453, 0.978026, 0.224196
0.072453, 0.978026, 0.224196, 0.074235, 0.975011, 0.224355, 0.070500, 0.077214, 0.970213, 0.980590, 0.219557, 0.228346
0.075383, 0.976195, 0.225294
0.072575, 0.972899, 0.219801
0.075871, 0.974974, 0.222853
0.074773, 0.971922, 0.223952
0.073796, 0.972533, 0.219557
0.073430, 0.971068, 0.221754
0.075749, 0.975096, 0.225905
0.076604, 0.977904, 0.226882
0.070622, 0.979735, 0.226271
0.071965, 0.975951, 0.225783
0.070500, 0.975951, 0.222731
0.075139, 0.975340, 0.226393
0.077214, 0.975462, 0.225661
0.075017, 0.973997, 0.225417
0.072209, 0.970213, 0.222365
0.074528, 0.971190, 0.223341
0.076115, 0.972899, 0.223097
0.077092, 0.978270, 0.228346
0.072453, 0.978026, 0.224196
0.076848, 0.975218, 0.223341
0.076848, 0.975218, 0.223341, 0.074394, 0.974742, 0.224147, 0.070500, 0.077214, 0.970213, 0.979735, 0.219557, 0.228346
0.072575, 0.972899, 0.219801
0.075871, 0.974974, 0.222853
0.074773, 0.971922, 0.223952
0.073796, 0.972533, 0.219557
0.073430, 0.971068, 0.221754
0.075749, 0.975096, 0.225905
0.076604, 0.977904, 0.226882
0.070622, 0.979735, 0.226271
0.071965, 0.975951, 0.225783
0.070500, 0.975951, 0.222731
0.075139, 0.975340, 0.226393
0.077214, 0.975462, 0.225661
0.075017, 0.973997, 0.225417
0.072209, 0.970213, 0.222365
0.074528, 0.971190, 0.223341
0.076115, 0.972899, 0.223097
0.077092, 0.978270, 0.228346
0.072453, 0.978026, 0.224196
0.076848, 0.975218, 0.223341
0.075627, 0.974608, 0.222609
0.075627, 0.974608, 0.222609, 0.074406, 0.974663, 0.224013, 0.070500, 0.077214, 0.970213, 0.979735, 0.219557, 0.228346
