You entered a buffer length of 100
0.077580, 0.975707, 0.225539
0.087469, 0.975951, 0.225905
0.085393, 0.974852, 0.229567
0.083440, 0.978636, 0.229323
0.081487, 0.972288, 0.219923
0.076238, 0.973509, 0.224074
0.086614, 0.974120, 0.228957
0.079900, 0.975340, 0.224928
0.080388, 0.972044, 0.221876
0.083684, 0.969114, 0.222243
0.082341, 0.973021, 0.223952
0.088567, 0.972777, 0.226149
0.081975, 0.977049, 0.227370
0.083074, 0.973509, 0.223708
0.078557, 0.972899, 0.218824
0.077214, 0.975707, 0.222853
0.080510, 0.975829, 0.225417
0.074895, 0.976317, 0.224806
0.077336, 0.973753, 0.220656
0.079167, 0.973997, 0.221998
0.083562, 0.973387, 0.223952
0.084173, 0.970457, 0.225294
0.078679, 0.973021, 0.223219
0.082341, 0.972899, 0.225172
0.085027, 0.974242, 0.225294
0.079656, 0.975707, 0.221998
0.078435, 0.974242, 0.223219
0.083074, 0.972655, 0.228957
0.086004, 0.971678, 0.227004
0.079290, 0.973997, 0.220533
0.080022, 0.975829, 0.223952
0.087347, 0.973509, 0.225905
0.081487, 0.973509, 0.224928
0.079290, 0.976317, 0.225050
0.085882, 0.973631, 0.227492
0.083562, 0.972288, 0.226759
0.080754, 0.974730, 0.223585
0.081975, 0.973875, 0.221266
0.081609, 0.974608, 0.223952
0.084173, 0.973997, 0.224440
0.080144, 0.974120, 0.224806
0.082219, 0.972410, 0.225783
0.083074, 0.972533, 0.226393
0.081243, 0.977538, 0.222609
0.081243, 0.975707, 0.223830
0.084417, 0.972777, 0.224318
0.083562, 0.974486, 0.227126
0.082464, 0.973509, 0.227736
0.079900, 0.974852, 0.224806
0.082708, 0.974242, 0.226882
0.085271, 0.973753, 0.224196
0.082097, 0.973631, 0.224684
0.082952, 0.972899, 0.224318
0.084173, 0.972533, 0.225050
0.081975, 0.974242, 0.225539
0.081487, 0.973875, 0.224318
0.082586, 0.973265, 0.221754
0.083196, 0.976561, 0.224684
0.082097, 0.973143, 0.223830
0.080999, 0.972288, 0.227248
0.083684, 0.972777, 0.225294
0.081853, 0.974120, 0.225050
0.080632, 0.976073, 0.224074
0.082097, 0.973875, 0.223219
0.083074, 0.975340, 0.223952
0.081731, 0.975096, 0.226149
0.082097, 0.972533, 0.227370
0.084661, 0.975707, 0.225539
0.083440, 0.973387, 0.227126
0.081487, 0.973997, 0.225172
0.084417, 0.972655, 0.223463
0.081365, 0.975829, 0.223219
0.081975, 0.973997, 0.221144
0.082830, 0.972533, 0.224440
0.082708, 0.976073, 0.226637
0.081487, 0.974608, 0.226393
0.083684, 0.975707, 0.227126
0.082952, 0.973875, 0.225661
0.084905, 0.972166, 0.225539
0.083318, 0.974364, 0.227492
0.084661, 0.975218, 0.226515
0.082341, 0.973631, 0.225172
0.084051, 0.974364, 0.226393
0.084661, 0.974608, 0.224318
0.081975, 0.973997, 0.221876
0.082097, 0.971922, 0.225050
0.080144, 0.974608, 0.225539
0.083074, 0.974242, 0.224928
0.083684, 0.974242, 0.223463
0.082586, 0.974486, 0.225050
0.081243, 0.972655, 0.224806
0.080510, 0.973631, 0.225539
0.080632, 0.975462, 0.224684
0.083074, 0.974730, 0.226271
0.082219, 0.973143, 0.225783
0.086126, 0.974730, 0.225539
0.083318, 0.974730, 0.222365
0.083196, 0.974730, 0.223952
0.083440, 0.973997, 0.223341
0.081365, 0.973387, 0.225783
0.081365, 0.973387, 0.225783, 0.082288, 0.974066, 0.224804, 0.074895, 0.088567, 0.969114, 0.978636, 0.218824, 0.229567
0.087469, 0.975951, 0.225905
0.085393, 0.974852, 0.229567
0.083440, 0.978636, 0.229323
0.081487, 0.972288, 0.219923
0.076238, 0.973509, 0.224074
0.086614, 0.974120, 0.228957
0.079900, 0.975340, 0.224928
0.080388, 0.972044, 0.221876
0.083684, 0.969114, 0.222243
0.082341, 0.973021, 0.223952
0.088567, 0.972777, 0.226149
0.081975, 0.977049, 0.227370
0.083074, 0.973509, 0.223708
0.078557, 0.972899, 0.218824
0.077214, 0.975707, 0.222853
0.080510, 0.975829, 0.225417
0.074895, 0.976317, 0.224806
0.077336, 0.973753, 0.220656
0.079167, 0.973997, 0.221998
0.083562, 0.973387, 0.223952
0.084173, 0.970457, 0.225294
0.078679, 0.973021, 0.223219
0.082341, 0.972899, 0.225172
0.085027, 0.974242, 0.225294
0.079656, 0.975707, 0.221998
0.078435, 0.974242, 0.223219
0.083074, 0.972655, 0.228957
0.086004, 0.971678, 0.227004
0.079290, 0.973997, 0.220533
0.080022, 0.975829, 0.223952
0.087347, 0.973509, 0.225905
0.081487, 0.973509, 0.224928
0.079290, 0.976317, 0.225050
0.085882, 0.973631, 0.227492
0.083562, 0.972288, 0.226759
0.080754, 0.974730, 0.223585
0.081975, 0.973875, 0.221266
0.081609, 0.974608, 0.223952
0.084173, 0.973997, 0.224440
0.080144, 0.974120, 0.224806
0.082219, 0.972410, 0.225783
0.083074, 0.972533, 0.226393
0.081243, 0.977538, 0.222609
0.081243, 0.975707, 0.223830
0.084417, 0.972777, 0.224318
0.083562, 0.974486, 0.227126
0.082464, 0.973509, 0.227736
0.079900, 0.974852, 0.224806
0.082708, 0.974242, 0.226882
0.085271, 0.973753, 0.224196
0.082097, 0.973631, 0.224684
0.082952, 0.972899, 0.224318
0.084173, 0.972533, 0.225050
0.081975, 0.974242, 0.225539
0.081487, 0.973875, 0.224318
0.082586, 0.973265, 0.221754
0.083196, 0.976561, 0.224684
0.082097, 0.973143, 0.223830
0.080999, 0.972288, 0.227248
0.083684, 0.972777, 0.225294
0.081853, 0.974120, 0.225050
0.080632, 0.976073, 0.224074
0.082097, 0.973875, 0.223219
0.083074, 0.975340, 0.223952
0.081731, 0.975096, 0.226149
0.082097, 0.972533, 0.227370
0.084661, 0.975707, 0.225539
0.083440, 0.973387, 0.227126
0.081487, 0.973997, 0.225172
0.084417, 0.972655, 0.223463
0.081365, 0.975829, 0.223219
0.081975, 0.973997, 0.221144
0.082830, 0.972533, 0.224440
0.082708, 0.976073, 0.226637
0.081487, 0.974608, 0.226393
0.083684, 0.975707, 0.227126
0.082952, 0.973875, 0.225661
0.084905, 0.972166, 0.225539
0.083318, 0.974364, 0.227492
0.084661, 0.975218, 0.226515
0.082341, 0.973631, 0.225172
0.084051, 0.974364, 0.226393
0.084661, 0.974608, 0.224318
0.081975, 0.973997, 0.221876
0.082097, 0.971922, 0.225050
0.080144, 0.974608, 0.225539
0.083074, 0.974242, 0.224928
0.083684, 0.974242, 0.223463
0.082586, 0.974486, 0.225050
0.081243, 0.972655, 0.224806
0.080510, 0.973631, 0.225539
0.080632, 0.975462, 0.224684
0.083074, 0.974730, 0.226271
0.082219, 0.973143, 0.225783
0.086126, 0.974730, 0.225539
0.083318, 0.974730, 0.222365
0.083196, 0.974730, 0.223952
0.083440, 0.973997, 0.223341
0.081365, 0.973387, 0.225783
0.080876, 0.972899, 0.226637
